Date,Open,High,Low,Close,Volume
2017-11-02,3.194999933242798,3.25,3.059999942779541,3.25,115400
2017-11-03,3.200000047683716,3.549999952316284,3.200000047683716,3.25,558100
2017-11-06,3.299999952316284,3.3499999046325684,3.1500000953674316,3.200000047683716,135800
2018-01-02,3.6500000953674316,3.75,3.5,3.6500000953674316,1794300
2018-01-03,3.700000047683716,4.349999904632568,3.700000047683716,4.300000190734863,1531900
2018-01-04,4.300000190734863,4.400000095367432,4.050000190734863,4.400000095367432,1492000
2018-01-05,4.400000095367432,4.449999809265137,4.300000190734863,4.449999809265137,877400
2018-01-08,4.5,4.5,4.159999847412109,4.25,649100
2018-01-09,4.25,4.400000095367432,3.8499999046325684,4.099999904632568,1063600
2018-01-10,4.099999904632568,4.349999904632568,4.050000190734863,4.25,652500
2018-01-11,4.300000190734863,4.300000190734863,3.950000047683716,3.9749999046325684,1403100
2018-01-12,4.0,4.074999809265137,3.950000047683716,3.950000047683716,497000
2018-01-16,4.0,4.550000190734863,3.9749999046325684,4.349999904632568,1731400
2018-01-17,4.400000095367432,4.650000095367432,4.224999904632568,4.650000095367432,658600
2018-01-18,4.699999809265137,4.849999904632568,4.510000228881836,4.650000095367432,1554900
2018-01-19,4.699999809265137,4.949999809265137,4.650000095367432,4.900000095367432,879000
2018-01-22,4.900000095367432,5.300000190734863,4.849999904632568,5.150000095367432,1273200
2018-01-23,5.199999809265137,5.75,5.099999904632568,5.400000095367432,1656600
2018-01-24,5.400000095367432,5.849999904632568,5.400000095367432,5.75,1079800
2018-01-25,5.949999809265137,6.800000190734863,5.849999904632568,6.449999809265137,3581800
2018-01-26,6.650000095367432,7.349999904632568,6.449999809265137,7.0,4469000
2018-01-29,7.099999904632568,7.650000095367432,7.0,7.550000190734863,3117800
2018-01-30,7.349999904632568,8.300000190734863,7.007999897003174,7.949999809265137,2860200
2018-01-31,8.25,8.59000015258789,7.099999904632568,7.300000190734863,2638300
2018-02-01,7.199999809265137,7.949999809265137,6.949999809265137,7.699999809265137,1723000
2018-02-02,7.599999904632568,7.699999809265137,7.150000095367432,7.300000190734863,1008900
2018-02-05,7.199999809265137,7.650000095367432,7.0,7.400000095367432,1065200
2018-02-06,7.150000095367432,7.5,6.304999828338623,6.900000095367432,1622000
2018-02-07,6.949999809265137,7.5,6.949999809265137,7.099999904632568,887900
2018-02-08,7.400000095367432,7.849999904632568,7.050000190734863,7.5,6795000
2018-02-09,7.5,7.650000095367432,6.360000133514404,7.050000190734863,1995600
2018-02-12,7.199999809265137,7.300000190734863,6.724999904632568,6.849999904632568,985400
2018-02-13,6.75,7.079999923706055,6.75,6.900000095367432,1479000
2018-02-14,6.849999904632568,6.949999809265137,6.5,6.5,1252700
2018-02-15,6.75,6.849999904632568,6.0,6.400000095367432,2602300
2018-02-16,6.400000095367432,6.650000095367432,6.199999809265137,6.400000095367432,1874100
2018-02-20,6.449999809265137,6.574999809265137,6.099999904632568,6.199999809265137,895700
2018-02-21,6.150000095367432,6.599999904632568,5.949999809265137,6.400000095367432,1524500
2018-02-22,6.400000095367432,6.949999809265137,6.25,6.800000190734863,1750900
2018-02-23,6.800000190734863,7.150000095367432,6.599999904632568,6.949999809265137,1062200
2018-02-26,7.0,7.25,6.625,6.650000095367432,1830800
2018-02-27,6.699999809265137,6.949999809265137,6.650000095367432,6.800000190734863,987900
2018-02-28,6.849999904632568,7.324999809265137,6.75,6.925000190734863,1649800
2018-03-01,6.900000095367432,6.989999771118164,6.300000190734863,6.650000095367432,1476900
2018-03-02,6.650000095367432,7.199999809265137,6.449999809265137,7.050000190734863,1622500
2018-03-05,7.5,7.849999904632568,7.150000095367432,7.25,2215900
2018-03-06,7.400000095367432,7.599999904632568,6.75,7.199999809265137,1449600
2018-03-07,7.150000095367432,7.25,6.75,6.949999809265137,886200
2018-03-08,6.900000095367432,7.050000190734863,6.75,6.800000190734863,853400
2018-03-09,6.75,6.889999866485596,6.449999809265137,6.699999809265137,1175800
2018-03-12,6.650000095367432,7.050000190734863,6.373000144958496,6.900000095367432,1411400
2018-03-13,6.849999904632568,7.400000095367432,6.699999809265137,6.949999809265137,1599000
2018-03-14,7.0,7.599999904632568,6.949999809265137,7.349999904632568,1360800
2018-03-15,7.400000095367432,8.050000190734863,7.25,7.599999904632568,2398100
2018-03-16,7.699999809265137,7.699999809265137,7.0,7.199999809265137,1315000
2018-03-19,7.199999809265137,7.199999809265137,6.5,6.550000190734863,1724000
2018-03-20,6.550000190734863,6.800000190734863,6.400000095367432,6.599999904632568,1169700
2018-03-21,6.550000190734863,6.728000164031982,6.0,6.599999904632568,996500
2018-03-22,6.550000190734863,6.675000190734863,6.25,6.400000095367432,663800
2018-03-23,6.349999904632568,6.550000190734863,6.244999885559082,6.400000095367432,740500
2018-03-26,6.449999809265137,6.550000190734863,6.199999809265137,6.425000190734863,545600
2018-03-27,6.400000095367432,6.525000095367432,5.550000190734863,5.599999904632568,856900
2018-03-28,5.650000095367432,5.849999904632568,5.599999904632568,5.650000095367432,634300
2018-03-29,5.650000095367432,5.900000095367432,5.349999904632568,5.800000190734863,713500
2018-04-02,5.75,5.775000095367432,5.449999809265137,5.699999809265137,783800
2018-04-03,5.699999809265137,5.949999809265137,5.5,5.550000190734863,494200
2018-04-04,5.550000190734863,5.849999904632568,5.449999809265137,5.75,417900
2018-04-05,5.800000190734863,5.921999931335449,5.625,5.800000190734863,463000
2018-04-06,5.75,6.0,5.375,5.449999809265137,594300
2018-04-09,5.699999809265137,6.150000095367432,5.699999809265137,5.800000190734863,1110100
2018-04-10,5.800000190734863,6.425000190734863,5.75,6.25,765100
2018-04-11,6.25,6.400000095367432,5.849999904632568,5.949999809265137,681000
2018-04-12,6.0,6.5,5.949999809265137,6.449999809265137,573600
2018-04-13,6.400000095367432,6.699999809265137,6.275000095367432,6.449999809265137,554800
2018-04-16,6.5,6.5,6.349999904632568,6.349999904632568,272400
2018-04-17,6.349999904632568,6.800000190734863,6.349999904632568,6.699999809265137,482700
2018-04-18,6.650000095367432,6.849999904632568,6.400000095367432,6.525000095367432,519900
2018-04-19,6.550000190734863,6.699999809265137,6.349999904632568,6.449999809265137,384500
2018-04-20,6.5,6.5,6.199999809265137,6.300000190734863,316000
2018-04-23,6.300000190734863,6.304999828338623,5.75,6.0,826300
