Date,Open,High,Low,Close,Volume
2016-03-30,40.007064195969605,40.31370487461687,39.63334609733358,39.65251159667969,6076800
2016-03-31,39.76750400561833,39.93998985759641,39.269211950508925,39.29795837402344,8138000
2016-04-01,38.4546940663644,38.483440486736214,37.63059589821777,37.87015914916992,11244100
2016-04-04,38.14805503546464,38.560104137229246,37.51560817201471,37.72642135620117,7831200
2016-04-05,37.496441832612824,37.736005088484845,37.12272373832371,37.30479049682617,7648400
2016-04-06,37.4389480240081,37.4389480240081,36.739423705277275,37.27604675292969,5650000
2016-04-07,37.046062061986696,37.41978015950552,36.32737228815966,36.75858688354492,8206700
2016-04-08,37.084393496679176,37.10355899619338,36.528604977103114,36.89274215698242,6087400
2016-04-11,37.17064424624915,37.89891510396261,37.05565122494225,37.1131477355957,7932300
2016-04-12,37.19938717559715,37.78392218487598,37.14189067035072,37.55393981933594,6426000
2016-04-13,37.65934736444183,38.339706210998166,37.26646372645691,38.27262878417969,12493500
2016-04-14,38.655930508021996,39.92082431765828,38.56968758211745,39.45127868652344,10133400
2016-04-15,39.57584359121765,39.633340080527326,39.020058816336096,39.202125549316406,6982200
2016-04-18,39.46086355510944,39.53752190345246,38.751754641847484,39.21171569824219,5245700
2016-04-19,39.27879819321779,40.01664990129295,39.25963269158074,39.61418533325195,6650200
2016-04-20,39.63333739389983,39.96872442019304,39.393774187849125,39.53750991821289,5018200
2016-04-21,39.096731166808105,39.22130511059589,38.13847793401651,38.3397102355957,10782600
2016-04-22,36.10697613095523,36.88316243707483,35.46494467036227,36.61484909057617,20939500
2016-04-25,36.56693766225716,36.796920011586955,35.37870222570318,35.45536422729492,12670100
2016-04-26,35.71409871319519,35.92491559585445,34.74626089321043,35.37870788574219,14692700
2016-04-27,35.254136988119676,35.733263600117674,34.99540817898725,35.17747497558594,12305000
2016-04-28,35.49369522642221,35.541607149692084,34.39170271398803,34.46836471557617,9836800
2016-04-29,34.31503661868087,34.33420211474988,32.67642143150492,33.241790771484375,17807200
2016-05-02,33.626206124470805,33.79918694185204,33.059202243570766,33.08803176879883,8829800
2016-05-03,33.405170008608636,33.414782295068996,32.53063890738652,33.2321891784668,10674200
2016-05-04,32.83816806257695,32.96310213198999,31.713772435899646,31.915586471557617,13412400
2016-05-05,31.982852134274133,32.213499324055775,31.454290087456574,31.531173706054688,11606100
2016-05-06,31.39663238773394,31.85792684096864,30.93534160051254,31.74260139465332,12749100
2016-05-09,31.742603019707598,32.482591507721274,31.65611076354981,31.656110763549805,9312500
2016-05-10,31.9444170488221,32.4825877664737,31.800262083157953,32.453758239746094,8124400
