Date,Open,High,Low,Close,Volume
2016-03-30,3.9472289078864518,4.1914881247897595,3.9472289078864518,4.084013938903809,2000
2016-03-31,4.152406431151248,4.533450655561346,4.152406431151248,4.347813606262207,6900
2016-04-01,4.347813953228861,4.816791676808237,4.347813953228861,4.78748083114624,6700
2016-04-04,4.738628728347706,4.885184352087839,4.416206635651906,4.699547290802002,6100
2016-04-05,4.767939696445539,4.885184000648105,4.660465517982794,4.738628387451172,2900
2016-04-06,4.797250957737742,4.797250957737742,4.74839939300525,4.78748083114624,500
2016-04-07,4.767859552673415,4.767859552673415,4.689376344859338,4.738428115844727,900
2016-04-08,4.679565729921418,4.8071011770610665,4.48335770955028,4.542220115661621,2900
2016-04-11,4.522599701850587,4.718807739064488,4.473547458648682,4.473547458648682,5800
2016-04-12,4.62070369720459,4.62070369720459,4.610893061494835,4.62070369720459,400
2016-04-13,4.62070369720459,4.62070369720459,4.62070369720459,4.62070369720459,0
2016-04-14,4.659945106140218,4.659945106140218,4.62070350056489,4.630513668060303,3600
2016-04-15,4.483358002137739,4.6697558675532,4.4539265632629395,4.4539265632629395,2000
2016-04-18,4.463736840492094,4.463736840492094,3.943784892620202,4.13018274307251,4400
2016-04-19,4.346011544919936,4.473546989636426,4.267528338262653,4.326390743255615,3500
2016-04-20,4.169424419235227,4.395063877105713,4.139992982210025,4.395063877105713,1100
2016-04-21,4.512788973215687,4.512788973215687,4.4539265632629395,4.4539265632629395,300
2016-04-22,4.3754432451878955,4.53240966796875,4.336201639492681,4.53240966796875,1400
2016-04-25,4.542220115661621,4.542220115661621,4.542220115661621,4.542220115661621,300
2016-04-26,4.463737242226276,4.463737242226276,4.159614086151123,4.159614086151123,5000
2016-04-27,4.316580982015008,4.316580982015008,4.090941507770226,4.159614086151123,1600
2016-04-28,4.198855774508702,4.2282867431640625,4.090941131246484,4.2282867431640625,3700
2016-04-29,4.041888993425198,4.1007513999938965,3.7868183310624275,4.1007513999938965,2600
2016-05-02,4.1007513999938965,4.1007513999938965,4.1007513999938965,4.1007513999938965,0
2016-05-03,3.767197712716246,4.041889190673828,3.7083353032749975,4.041889190673828,900
