Date,Open,High,Low,Close,Volume
2016-03-30,27.118109575522443,27.243345215233187,26.52083784552603,26.78093910217285,134500
2016-03-31,26.8002078522425,27.127744691175135,26.674974043206543,26.973609924316406,207200
2016-04-01,26.80983916610104,27.24334430846911,26.646070760921013,27.166276931762695,132100
2016-04-04,27.214445433310107,27.233712738317212,26.14513389202326,26.193302154541016,259000
2016-04-05,26.010266311072265,26.665339978821617,25.846497894134927,25.933198928833008,220600
2016-04-06,25.846497529735952,26.000632292041384,25.624929038600808,25.923564910888672,299900
2016-04-07,25.624930043507007,26.193302690834308,25.297393201405463,25.38409423828125,437200
2016-04-08,25.499691882623473,26.260733834096982,25.41299085429279,25.779062271118164,327000
2016-04-11,25.952466343484918,26.308902298811848,25.557495778159765,25.57676124572754,187100
2016-04-12,25.576762189177057,26.068067460189212,25.576762189177057,25.65382957458496,184100
2016-04-13,25.68272622098436,26.39559987567284,25.68272622098436,26.357067108154297,262400
2016-04-14,26.318534981175933,26.800206563810722,25.730895062383482,26.578638076782227,196300
2016-04-15,26.44377447978406,26.58827560817104,26.14513673202856,26.27037239074707,105100
2016-04-18,26.241464981629832,26.37633242332505,26.13549665605154,26.2510986328125,118900
2016-04-19,26.40523964553361,26.520841649738735,25.904300689697266,25.904300689697266,161600
2016-04-20,25.981363658566906,26.299266819241474,25.769428830594265,26.145132064819336,121900
2016-04-21,26.145134722159664,26.414871488529535,25.94283352545581,26.01026725769043,202800
2016-04-22,26.048800216431182,26.732772985627985,26.048800216431182,26.530471801757812,158300
2016-04-25,26.38596846861017,26.38596846861017,25.432258964164998,25.596027374267578,146300
2016-04-26,25.721264873503188,26.077700838221624,25.65382930422947,26.058433532714844,274600
2016-04-27,25.990995999753853,26.43413477444484,25.85612855579322,26.21256446838379,223100
2016-04-28,26.019898282424002,26.289635021549778,25.46115933793085,25.528593063354492,115000
2016-04-29,25.60566117448698,25.942831648699887,25.239591581367794,25.547861099243164,300500
2016-05-02,25.663464295044985,25.97173384950067,25.40336300686768,25.83686637878418,161500
2016-05-03,25.65382761504258,25.807964211516218,25.162524218989553,25.239591598510742,107900
2016-05-04,25.17215733757838,25.499694176867433,24.536350964236426,24.709753036499023,286900
2016-05-05,24.979487325585943,27.108474732852656,24.9698536739212,26.9543399810791,234300
2016-05-06,26.80984150485009,27.127744691175135,26.617172127561002,26.973609924316406,275800
2016-05-09,26.97360817089184,27.147010231693717,26.58827127879392,26.77130699157715,271700
2016-05-10,26.732773519195288,27.56124925047089,26.607539712980547,27.214445114135742,159100
2016-05-11,27.2048107667212,27.252979027443438,26.578638076782223,26.578638076782227,121200
2016-05-12,26.65570606526482,26.867640904989,26.270369157842985,26.33780288696289,127800
2016-05-13,26.241467370915963,27.40711354611602,26.241467370915963,26.8291072845459,156500
2016-05-16,26.684605942148877,27.522713452185343,26.626804030301976,27.23371124267578,203500
2016-05-17,27.23371258258105,27.23371258258105,26.010266283096332,26.24146842956543,214000
2016-05-18,26.068068464749487,26.540106448242295,25.87540091252079,26.299270629882812,184200
2016-05-19,26.029530523106363,26.37633278325958,25.605659052440085,25.952463150024414,110600
