Date,Open,High,Low,Close,Volume
2016-03-30,16.06999969482422,16.329999923706055,15.0,16.049999237060547,54200
2016-03-31,16.0,16.100000381469727,15.100000381469727,15.170000076293945,38500
2016-04-01,15.130000114440918,15.5600004196167,15.0,15.15999984741211,58600
2016-04-04,15.420000076293945,16.540000915527344,15.100000381469727,15.460000038146973,185600
2016-04-05,15.289999961853027,16.030000686645508,14.920000076293945,14.930000305175781,92800
2016-04-06,14.960000038146973,15.300000190734863,14.779999732971191,15.119999885559082,104400
2016-04-07,15.0,15.40999984741211,14.640000343322754,15.100000381469727,89000
2016-04-08,15.319999694824219,15.449999809265137,14.899999618530273,15.109999656677246,73000
2016-04-11,15.34000015258789,15.359999656677246,14.869999885559082,15.0600004196167,64800
2016-04-12,15.050000190734863,15.050000190734863,14.40999984741211,14.609999656677246,91800
2016-04-13,14.649999618530273,16.450000762939453,14.4399995803833,16.260000228881836,221000
2016-04-14,16.329999923706055,16.75,15.630000114440918,15.84000015258789,40400
2016-04-15,15.760000228881836,15.760000228881836,14.800000190734863,15.050000190734863,69300
2016-04-18,14.90999984741211,15.430000305175781,14.619999885559082,15.3100004196167,65800
2016-04-19,15.279999732971191,15.5,14.869999885559082,15.069999694824219,301400
2016-04-20,15.050000190734863,15.1899995803833,14.84000015258789,14.890000343322754,90800
2016-04-21,14.890000343322754,15.300000190734863,14.890000343322754,14.979999542236328,75000
2016-04-22,15.029999732971191,15.350000381469727,14.8100004196167,14.920000076293945,101300
2016-04-25,14.930000305175781,15.1899995803833,14.899999618530273,15.050000190734863,62300
2016-04-26,15.029999732971191,15.119999885559082,14.470000267028809,14.829999923706055,76900
2016-04-27,14.710000038146973,14.770000457763672,14.180000305175781,14.489999771118164,59400
2016-04-28,14.4399995803833,14.640000343322754,14.039999961853027,14.109999656677246,52400
2016-04-29,14.15999984741211,14.15999984741211,13.5600004196167,13.619999885559082,81500
2016-05-02,13.670000076293945,13.930000305175781,13.5,13.619999885559082,37300
2016-05-03,13.5,13.9399995803833,13.0,13.279999732971191,110700
